set_name,baseline_terminal_nav,baseline_sharpe_ann,baseline_max_drawdown,baseline_turnover,baseline_share_cash,baseline_hit_rate,change1_quality_terminal_nav,change1_quality_sharpe_ann,change1_quality_max_drawdown,change1_quality_turnover,change1_quality_share_cash,change1_quality_hit_rate,change2_value_terminal_nav,change2_value_sharpe_ann,change2_value_max_drawdown,change2_value_turnover,change2_value_share_cash,change2_value_hit_rate,v2_terminal_nav,v2_sharpe_ann,v2_max_drawdown,v2_turnover,v2_share_cash,v2_hit_rate
current_21,18.839592341946794,0.7050515624249831,-0.5991974629800043,0.2471264367816092,0.05142857142857143,0.5662650602409639,17.639024868850314,0.693379001243574,-0.5991974629800043,0.2471264367816092,0.05714285714285714,0.5636363636363636,17.50602981560321,0.6910238163743025,-0.6792499762796166,0.2471264367816092,0.13142857142857142,0.5789473684210527,17.50602981560321,0.6910238163743025,-0.6792499762796166,0.2471264367816092,0.13142857142857142,0.5789473684210527
core_26,18.839592341946794,0.7050515624249831,-0.5991974629800043,0.2471264367816092,0.05142857142857143,0.5662650602409639,17.639024868850314,0.693379001243574,-0.5991974629800043,0.2471264367816092,0.05714285714285714,0.5636363636363636,17.50602981560321,0.6910238163743025,-0.6792499762796166,0.2471264367816092,0.13142857142857142,0.5789473684210527,17.50602981560321,0.6910238163743025,-0.6792499762796166,0.2471264367816092,0.13142857142857142,0.5789473684210527
